Class Session Code,Subject Area,Course Catalog Number,Class Number,Course Component Short Description,Class Start Date,End Date,Instruction Mode Description,Facility ID,Start Time,End Time,Derived Meeting Pattern,Instructor Name,Instructor Role Description
1,EDUC-P,606,34368,Lecture,1/12/2026,5/8/2026,Distance Synchronous Video,OLONLINE,5:00:00 PM,6:30:00 PM,M,"Marley,Melody Estelle",Primary Instructor
8W2,EDUC-P,612,29239,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,KOMN100,6:30:00 PM,8:00:00 PM,T,"Abell,Amy Kathleen",Primary Instructor
1,EDUC-W,200,26778,Lecture,1/12/2026,5/8/2026,In Person,KOMN204,2:30:00 PM,5:15:00 PM,R,"Hanson,Amanda",Primary Instructor
1,EDUC-W,200,27012,Lecture,1/12/2026,5/8/2026,In Person,KOMN202,2:30:00 PM,5:15:00 PM,R,"Romero,Christina Louise",Primary Instructor
1,EDUC-X,530,27356,Methods,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN108,5:00:00 PM,7:45:00 PM,M,"Gill,Melissa C",Primary Instructor
8W1,EDUC-Y,650,34372,Lecture,1/12/2026,3/6/2026,Hybrid-Distance Video & Online,OLONLINE,4:30:00 PM,6:00:00 PM,T,"Marley,Melody Estelle",Primary Instructor
1,ENG-L,207,29722,Lecture,1/12/2026,5/8/2026,In Person,KOMN102,10:00:00 AM,11:15:00 AM,TR,"White,Eva Roa",Primary Instructor
1,ENG-L,315,29515,Lecture,1/12/2026,5/8/2026,In Person,KOMN105,11:30:00 AM,12:45:00 PM,MW,"Keener,Joe",Primary Instructor
1,ENG-L,371,27219,Lecture,1/12/2026,5/8/2026,In Person,KOMN105,8:30:00 AM,9:45:00 AM,MW,"Keener,Joe",Primary Instructor
8W2,ENG-L,495,34832,Lecture,3/9/2026,5/8/2026,In Person, , , , ,"Coby,Jim",Primary Instructor
1,ENG-W,130,27402,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,10:00:00 AM,11:15:00 AM,W,"Kennelly,Mary K",Primary Instructor
1,ENG-W,130,27555,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,11:30:00 AM,12:45:00 PM,R,"Amos,Molly M",Primary Instructor
1,ENG-W,130,32569,Lecture,1/12/2026,5/8/2026,In Person,KOMN111,11:30:00 AM,12:45:00 PM,R,"Westervelt,Michelle",Primary Instructor
1,ENG-W,131,26806,Lecture,1/12/2026,5/8/2026,In Person,KOMN111,10:00:00 AM,11:15:00 AM,TR,"Westervelt,Michelle",Primary Instructor
1,ENG-W,131,27062,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,8:30:00 AM,9:45:00 AM,MW,"Kennelly,Mary K",Primary Instructor
1,ENG-W,131,27193,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,10:00:00 AM,11:15:00 AM,TR,"Amos,Molly M",Primary Instructor
1,ENG-W,131,27556,Lecture,1/12/2026,5/8/2026,In Person,KOMN111,1:00:00 PM,2:15:00 PM,TR,"Westervelt,Michelle",Primary Instructor
1,ENG-W,131,32573,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,1:00:00 PM,2:15:00 PM,MW,"Kennelly,Mary K",Primary Instructor
1,ENG-W,131,32574,Lecture,1/12/2026,5/8/2026,In Person,KOMN200,1:00:00 PM,2:15:00 PM,TR,"Amos,Molly M",Primary Instructor
1,ENG-W,131,32827,Lecture,1/12/2026,5/8/2026,In Person,KOMN111,11:30:00 AM,12:45:00 PM,MW,"Nestor,Sarah",Primary Instructor
1,ENG-W,221,27298,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN111,2:30:00 PM,3:45:00 PM,T,"Westervelt,Michelle",Primary Instructor
1,FINA-A,200,32958,Lecture,1/12/2026,5/8/2026,In Person,CNED105,12:00:00 PM,2:00:00 PM,TR,"Douglas,Minda",Primary Instructor
1,FINA-S,400,27268,Ind Study,1/12/2026,5/8/2026,Independent/Directed Study, , , , ,"Douglas,Minda",Primary Instructor
1,FREN-F,132,33940,Lecture,1/12/2026,5/10/2026,Hybrid-Distance Video & Online,OLONLINE, , , ,"Lauten,Kathryn M",Primary Instructor
8W2,GEOL-G,421,31973,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,HUNT209,10:00:00 AM,11:15:00 AM,F,"Rifai,Lina",Primary Instructor
8W2,GEOL-G,421,31973,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online,HUNT209,10:00:00 AM,11:15:00 AM,F,"Jackson Overpeck,Leda Rene",Primary Instructor
8W2,GEOL-G,421,35759,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online, , , , ,"Jackson Overpeck,Leda Rene",Primary Instructor
8W2,GEOL-G,421,35759,Lecture,3/9/2026,5/8/2026,Hybrid-On Campus & Online, , , , ,"Rifai,Lina",Primary Instructor
1,HIST-B,353,28496,Lecture,1/12/2026,5/8/2026,In Person,KOMN150,10:00:00 AM,11:15:00 AM,MW,"Sposato,Peter",Primary Instructor
1,HIST-B,353,34910,Field,1/12/2026,5/8/2026,In Person,KOMN150,10:00:00 AM,11:15:00 AM,MW,"Sposato,Peter",Primary Instructor
1,HIST-H,106,26728,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN104,10:00:00 AM,11:15:00 AM,TR,"Moskowitz,Kevin A",Primary Instructor
1,HIST-H,405,28493,Seminar,1/12/2026,5/8/2026,In Person,KOMN106,11:30:00 AM,12:45:00 PM,MW,"McFarland,Andrew M",Primary Instructor
1,HON-H,275,35736,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,TR,"Rifai,Lina",Primary Instructor
1,HON-H,375,35691,Lecture,1/12/2026,5/8/2026,In Person, ,1:00:00 PM,2:15:00 PM,MW,"Tuholski,Andy",Primary Instructor
1,HON-H,375,35692,Lecture,1/12/2026,5/8/2026,In Person, ,1:30:00 PM,2:30:00 PM,M,"Negron,Jennifer",Primary Instructor
1,HON-H,375,35693,Laboratory,1/12/2026,5/8/2026,In Person, ,8:00:00 AM,10:00:00 AM,W,"Negron,Jennifer",Primary Instructor
1,HON-H,375,35695,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,MW,"Sills,Liz",Primary Instructor
1,HON-H,375,35696,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,MW,"Coppola,Angela",Primary Instructor
1,HON-H,375,35722,Lecture,1/12/2026,5/8/2026,In Person, ,8:15:00 AM,11:15:00 AM,T,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,HON-H,375,35723,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Sposato,Margaret Fallon Van Brunt",Primary Instructor
1,HON-H,375,35737,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,MW,"Carter,Jim",Primary Instructor
1,HON-H,375,35743,Lecture,1/12/2026,5/8/2026,In Person, ,5:30:00 PM,6:45:00 PM,MW,"Chauret,Christian",Primary Instructor
1,HON-H,375,35780,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,MW,"Sullivan,T.J.",Primary Instructor
1,HON-H,399,29358,Lecture,1/12/2026,5/8/2026,In Person,KOMN112,11:30:00 AM,12:45:00 PM,TR,"Blackwell,Scott",Primary Instructor
1,HON-H,475,35724,Lecture,1/12/2026,5/8/2026,In Person, ,8:15:00 AM,11:15:00 AM,W,"Rosales,Stacy Ann",Primary Instructor
1,HON-H,475,35725,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Bortone,Christy JoeAnn",Primary Instructor
1,HON-H,475,35725,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Rosales,Stacy Ann",Primary Instructor
1,HON-H,475,35726,Lecture,1/12/2026,5/8/2026,In Person, ,8:15:00 AM,11:15:00 AM,T,"Plough,Susan Elaine",Primary Instructor
1,HON-H,475,35727,Clinic,1/12/2026,5/8/2026,In Person, , , , ,"Plough,Susan Elaine",Primary Instructor
1,HON-H,475,35728,Seminar,1/12/2026,5/8/2026,Hybrid-On Campus & Online, , , , ,"Geiselman,Erin Lee",Primary Instructor
1,HON-H,475,35729,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online, ,1:00:00 PM,4:00:00 PM,T,"Townsend,Carolyn Sutton",Primary Instructor
1,HON-H,475,35730,Lecture,1/12/2026,5/8/2026,In Person, ,10:00:00 AM,11:15:00 AM,TR,"Sills,Liz",Primary Instructor
1,HON-H,475,35742,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Fouts,Samantha Jo",Primary Instructor
1,HON-H,475,35742,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Green,Sonya Leigh",Primary Instructor
1,HON-H,475,35742,Clinic,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Plough,Susan Elaine",Primary Instructor
8W2,HSCI-E,100,27170,Activity,3/9/2026,5/8/2026,In Person,KOLB038,8:30:00 AM,9:30:00 AM,MW,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,100,27237,Activity,3/9/2026,5/8/2026,In Person,KOLB038,2:30:00 PM,3:30:00 PM,TR,"Bultman,Joanna Christine",Primary Instructor
8W1,HSCI-E,121,27173,Activity,1/12/2026,3/6/2026,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,121,27334,Activity,3/9/2026,5/8/2026,In Person,KOLB038,10:00:00 AM,11:00:00 AM,TR,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,121,28516,Lecture,1/12/2026,3/6/2026,In Person,KOLB038,1:00:00 PM,2:00:00 PM,TR,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,190,27165,Activity,1/12/2026,3/6/2026,In Person,KOLB024,2:30:00 PM,3:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,190,27167,Activity,1/12/2026,3/6/2026,In Person,KOLB024,4:00:00 PM,5:00:00 PM,TR,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,190,27241,Activity,1/12/2026,3/6/2026,In Person,KOLB024,11:30:00 AM,12:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,190,27242,Activity,3/9/2026,5/8/2026,In Person,KOLB024,2:30:00 PM,3:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,190,27308,Activity,1/12/2026,3/6/2026,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,190,27309,Activity,3/9/2026,5/8/2026,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,200,27252,Activity,3/9/2026,5/8/2026,In Person,KOLB038,8:30:00 AM,9:30:00 AM,MW,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,221,27239,Activity,1/12/2026,3/6/2026,In Person,KOLB038,10:00:00 AM,11:00:00 AM,MW,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,221,27335,Activity,1/12/2026,3/6/2026,In Person,KOLB038,1:00:00 PM,2:00:00 PM,TR,"Kretz,Amy",Primary Instructor
8W2,HSCI-E,221,27336,Activity,3/9/2026,5/8/2026,In Person,KOLB038,10:00:00 AM,11:00:00 AM,TR,"Kretz,Amy",Primary Instructor
8W1,HSCI-E,290,27244,Activity,1/12/2026,3/6/2026,In Person,KOLB024,2:30:00 PM,3:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,290,27246,Activity,1/12/2026,3/6/2026,In Person,KOLB024,11:30:00 AM,12:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,290,27247,Activity,3/9/2026,5/8/2026,In Person,KOLB024,2:30:00 PM,3:30:00 PM,MW,"Duffitt,Allison",Primary Instructor
8W1,HSCI-E,290,27310,Activity,1/12/2026,3/6/2026,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
8W2,HSCI-E,290,27311,Activity,3/9/2026,5/8/2026,In Person,KOLB024,8:45:00 AM,9:45:00 AM,TR,"Duffitt,Allison",Primary Instructor
1,HSCI-H,120,26824,Lecture,1/12/2026,5/8/2026,In Person,KOLB007,11:30:00 AM,12:45:00 PM,MW,"Coppola,Angela",Primary Instructor
1,HSCI-H,130,28412,Lecture,1/12/2026,5/8/2026,In Person,KOMN179,2:30:00 PM,5:15:00 PM,W,"Mossburg,Kim",Primary Instructor
1,HSCI-H,144,26794,Lecture,1/12/2026,5/8/2026,In Person,KOLB007,4:00:00 PM,5:15:00 PM,TR,"Shaffer,Andy B",Primary Instructor
1,HSCI-H,144,34405,Lecture,1/12/2026,5/8/2026,In Person,KOLB007,10:00:00 AM,11:15:00 AM,TR,"Zhu,Huiying",Primary Instructor
1,HSCI-H,212,27161,Lecture,1/12/2026,5/8/2026,In Person,KOLB007,1:00:00 PM,2:15:00 PM,MW,"Mossburg,Kim",Primary Instructor
1,HSCI-H,220,27164,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN179,11:30:00 AM,12:45:00 PM,TR,"Mossburg,Kim",Primary Instructor
1,HSCI-H,255,35615,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online, , , , ,"Alshuwaiyer,Ghadah",Primary Instructor
1,HSCI-H,321,26962,Lecture,1/12/2026,5/8/2026,In Person,KOMN103,11:30:00 AM,2:15:00 PM,W,"Acharya,Lalatendu",Primary Instructor
1,HSCI-H,333,27118,Lecture,1/12/2026,5/8/2026,In Person,KOMN105,10:00:00 AM,11:15:00 AM,MW,"Coppola,Angela",Primary Instructor
1,HSCI-H,360,26805,Lecture,1/12/2026,5/8/2026,In Person,KOMN110,10:00:00 AM,11:15:00 AM,TR,"Echelbarger,Eric",Primary Instructor
1,HSCI-H,364,26853,Lecture,1/12/2026,5/8/2026,In Person,KOMN103,1:00:00 PM,2:15:00 PM,TR,"Coppola,Angela",Primary Instructor
8W2,HSCI-H,411,27276,Lecture,3/9/2026,5/8/2026,In Person, , , , ,"Acharya,Lalatendu",Primary Instructor
1,HSCI-H,452,27162,Lecture,1/12/2026,5/8/2026,In Person,KOLB007,11:30:00 AM,12:45:00 PM,TR,"Zhu,Huiying",Primary Instructor
1,HSCI-H,492,33491,Ind Study,1/12/2026,5/8/2026,Independent/Directed Study, , , , ,"Zhu,Huiying",Primary Instructor
1,HSCI-H,499,27305,Lecture,1/12/2026,5/8/2026,In Person, , , , ,"Alshuwaiyer,Ghadah",Primary Instructor
1,HSS-S,410,29881,Lecture,1/12/2026,5/8/2026,In Person,KOMN175,4:00:00 PM,6:30:00 PM,W,"Pico,J. R.",Primary Instructor
1,HTM-T,181,26830,Lecture,1/12/2026,5/8/2026,In Person,KOMN127,10:00:00 AM,11:15:00 AM,TR,"Meng,Mark Z.",Primary Instructor
1,HTM-T,325,28521,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN108,11:30:00 AM,12:45:00 PM,R,"Meng,Mark Z.",Primary Instructor
1,HTM-T,362,27232,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN108,11:30:00 AM,12:45:00 PM,T,"Meng,Mark Z.",Primary Instructor
1,HTM-T,425,28520,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN108,2:30:00 PM,3:45:00 PM,T,"Schoen,Esra",Primary Instructor
1,HTM-T,444,27425,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,KOMN108,2:30:00 PM,3:45:00 PM,R,"Schoen,Esra",Primary Instructor
1,INFO-I,101,26927,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,7:00:00 PM,8:45:00 PM,MW,"Grant,Johnathan E",Primary Instructor
1,INFO-I,201,27091,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,10:00:00 AM,11:45:00 AM,MW,"Liu,Yang",Primary Instructor
1,INFO-I,202,26811,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,4:00:00 PM,5:15:00 PM,MW,"Dodd,Cherie M",Primary Instructor
1,INFO-I,210,26963,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,11:00:00 AM,12:45:00 PM,TR,"Alnusair,Awny",Primary Instructor
1,INFO-I,211,26930,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,8:30:00 AM,10:15:00 AM,TR,"Mairaj,Aakif",Primary Instructor
1,INFO-I,303,26869,Lecture,1/12/2026,5/8/2026,In Person,HUNT201,6:00:00 PM,9:00:00 PM,R,"Gherfal,Sam",Primary Instructor
1,INFO-I,308,26825,Lecture,1/12/2026,5/8/2026,In Person,HUNT224,8:30:00 AM,9:45:00 AM,TR,"Zhang,Lei",Primary Instructor
1,INFO-I,451,27300,Lecture,1/12/2026,5/8/2026,In Person,HUNT224,11:30:00 AM,12:45:00 PM,TR,"Aktaruzzaman,Md",Primary Instructor
1,LBST-D,600,34001,Ind Study,1/12/2026,5/8/2026,Independent/Directed Study, , , , ,"Lidinsky,April",Primary Instructor
1,LBST-D,601,33997,Lecture,1/12/2026,5/8/2026,Distance Synchronous Video,OLONLINE,6:00:00 PM,8:30:00 PM,M,"Walsh,Sara",Primary Instructor
1,MATH-K,310,26752,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,11:30:00 AM,12:45:00 PM,MW,"Krause,Linda",Primary Instructor
1,MATH-M,104,26880,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,1:00:00 PM,2:15:00 PM,MW,"Duncan,Timothy Alan",Primary Instructor
1,MATH-M,104,26881,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,2:30:00 PM,3:45:00 PM,M,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,26882,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,2:30:00 PM,3:45:00 PM,W,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27140,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,11:30:00 AM,12:45:00 PM,TR,"Pennington,Carl Bates",Primary Instructor
1,MATH-M,104,27141,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,2:30:00 PM,3:45:00 PM,TR,"Pennington,Carl Bates",Primary Instructor
1,MATH-M,104,27157,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,1:00:00 PM,2:15:00 PM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27158,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,1:00:00 PM,2:15:00 PM,R,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27159,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,4:00:00 PM,5:15:00 PM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27160,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,4:00:00 PM,5:15:00 PM,R,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27449,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,4:00:00 PM,5:15:00 PM,MW,"Pennington,Carl Bates",Primary Instructor
1,MATH-M,104,27450,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,5:30:00 PM,6:45:00 PM,M,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27451,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,5:30:00 PM,6:45:00 PM,W,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27566,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,8:30:00 AM,9:45:00 AM,TR,"Tupa,Peter Robert",Primary Instructor
1,MATH-M,104,27567,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,10:00:00 AM,11:15:00 AM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,104,27568,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,10:00:00 AM,11:15:00 AM,R,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26886,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,10:00:00 AM,11:15:00 AM,MW,"Hampshire,Diane Marie",Primary Instructor
1,MATH-M,105,26887,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,11:30:00 AM,12:45:00 PM,M,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26888,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,11:30:00 AM,12:45:00 PM,W,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26889,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,11:30:00 AM,12:45:00 PM,MW,"Duncan,Timothy Alan",Primary Instructor
1,MATH-M,105,26890,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,1:00:00 PM,2:15:00 PM,M,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26891,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,1:00:00 PM,2:15:00 PM,W,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26892,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,4:00:00 PM,5:15:00 PM,TR,"Cole,Amy Rae",Primary Instructor
1,MATH-M,105,26893,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,5:30:00 PM,6:45:00 PM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26894,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,10:00:00 AM,11:15:00 AM,TR,"Burnett,Tifany",Primary Instructor
1,MATH-M,105,26895,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,11:30:00 AM,12:45:00 PM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26896,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,11:30:00 AM,12:45:00 PM,R,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26897,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,1:00:00 PM,2:15:00 PM,TR,"Burnett,Tifany",Primary Instructor
1,MATH-M,105,26898,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,2:30:00 PM,3:45:00 PM,T,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,26899,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,2:30:00 PM,3:45:00 PM,R,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,33854,Lecture,1/12/2026,5/8/2026,In Person,KOMN080,2:30:00 PM,3:45:00 PM,MW,"Duncan,Timothy Alan",Primary Instructor
1,MATH-M,105,33855,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,4:00:00 PM,5:15:00 PM,M,"Jaworski,Deborah",Primary Instructor
1,MATH-M,105,33856,Laboratory,1/12/2026,5/8/2026,In Person,KOMN054,4:00:00 PM,5:15:00 PM,W,"Jaworski,Deborah",Primary Instructor
1,MATH-M,113,27094,Lecture,1/12/2026,5/8/2026,In Person,KOMN082,10:00:00 AM,11:15:00 AM,MW,"Jaworski,Deborah",Primary Instructor
1,MATH-M,118,26767,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,1:00:00 PM,2:15:00 PM,TR,"Krause,Linda",Primary Instructor
1,MATH-M,118,26865,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,10:00:00 AM,11:15:00 AM,MW,"Krause,Linda",Primary Instructor
1,MATH-M,125,26760,Lecture,1/12/2026,5/8/2026,In Person,KOMN082,1:00:00 PM,2:15:00 PM,MWF,"Hampshire,Diane Marie",Primary Instructor
1,MATH-M,126,26729,Lecture,1/12/2026,5/8/2026,In Person,KOMN082,1:00:00 PM,2:15:00 PM,TR,"Hampshire,Diane Marie",Primary Instructor
1,MATH-M,215,26841,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,12:55:00 PM,2:20:00 PM,MWF,"Caruvana,Christopher",Primary Instructor
1,MATH-M,216,28619,Lecture,1/12/2026,5/8/2026,In Person,KOMN052,12:55:00 PM,2:20:00 PM,MWF,"Carter,Jim",Primary Instructor
1,MATH-M,311,26866,Ind Study,1/12/2026,5/8/2026,In Person,KOMN052,10:00:00 AM,11:40:00 AM,TR,"Tebbe,Amelia Nora",Primary Instructor
1,MATH-M,313,28620,Lecture,1/12/2026,5/8/2026,In Person,KOMN052,10:00:00 AM,11:15:00 AM,MW,"Carter,Jim",Primary Instructor
1,MATH-M,404,28621,Lecture,1/12/2026,5/8/2026,In Person,KOMN052,4:00:00 PM,5:15:00 PM,TR,"Caruvana,Christopher",Primary Instructor
1,MATH-T,102,33060,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,2:30:00 PM,3:45:00 PM,TR,"Krause,Linda",Primary Instructor
1,MICR-J,200,26786,Lecture,1/12/2026,5/8/2026,Hybrid-On Campus & Online,HUNT116,1:00:00 PM,2:15:00 PM,M,"Duffitt,Ashley Dawn",Primary Instructor
1,MICR-J,201,26741,Laboratory,1/12/2026,5/8/2026,In Person,HUNT130,2:30:00 PM,5:00:00 PM,M,"Church,Nick",Primary Instructor
1,MICR-J,201,26742,Laboratory,1/12/2026,5/8/2026,In Person,HUNT130,10:00:00 AM,12:30:00 PM,T,"Church,Nick",Primary Instructor
1,MICR-J,201,27037,Laboratory,1/12/2026,5/8/2026,In Person,HUNT130,10:00:00 AM,12:30:00 PM,M,"Church,Nick",Primary Instructor
1,MICR-J,201,27424,Laboratory,1/12/2026,5/8/2026,In Person,HUNT130,2:30:00 PM,5:00:00 PM,F,"Church,Nick",Primary Instructor
1,MICR-M,310,26821,Lecture,1/12/2026,5/8/2026,In Person,KOMN072,5:30:00 PM,6:45:00 PM,MW,"Chauret,Christian",Primary Instructor
1,MICR-M,315,26822,Laboratory,1/12/2026,5/8/2026,In Person,HUNT130,4:00:00 PM,6:00:00 PM,TR,"Chauret,Christian",Primary Instructor
1,MUS-B,340,27323,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Pinson,John A.",Primary Instructor
1,MUS-D,300,27279,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Anderson,Brandon Wayne",Primary Instructor
1,MUS-M,174,26983,Lecture,1/12/2026,5/8/2026,In Person,OBLC101,10:00:00 AM,11:15:00 AM,MW,"Karst,George Lowery",Primary Instructor
1,MUS-P,300,27573,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Britton,David Lynn",Primary Instructor
1,MUS-P,300,27574,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Britton,David Lynn",Primary Instructor
1,MUS-R,472,29695,Lecture,1/12/2026,5/8/2026,In Person, , , , ,"Huber,Anna Noelle",Primary Instructor
1,MUS-R,472,29695,Lecture,1/12/2026,5/8/2026,In Person, , , , ,"Doss,Erin F",Secondary Instructor
1,MUS-S,315,26960,Activity,1/12/2026,5/8/2026,In Person, , , , ,"White,Joan C",Primary Instructor
1,MUS-S,315,27330,Activity,1/12/2026,5/8/2026,In Person, , , , ,"White,Joan C",Primary Instructor
1,MUS-T,113,27007,Lecture,1/12/2026,5/8/2026,In Person,OBLC101,11:30:00 AM,12:45:00 PM,MW,"Karst,George Lowery",Primary Instructor
1,MUS-V,300,26867,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Anton,Nathan A",Primary Instructor
1,MUS-W,110,35280,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Pinson,John A.",Primary Instructor
1,MUS-W,310,27375,Activity,1/12/2026,5/8/2026,In Person, , , , ,"Whitford,Trudy Ann",Primary Instructor
1,MUS-X,40,26813,Activity,1/12/2026,5/8/2026,In Person,KOLB105,6:00:00 PM,7:30:00 PM,W,"Pinson,John A.",Primary Instructor
1,MUS-X,40,26971,Activity,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Anderson,Brandon Wayne",Primary Instructor
1,MUS-X,40,26972,Activity,1/12/2026,5/8/2026,In Person,KOOCOC, , , ,"Thornbury,Eric J",Primary Instructor
